...1,S_ID,session,Run,block,trial,StimType,OrderCond,Name,NameFreq,RespOrder,NameFoil1,NameFoil2,NameDistractor1,NameDistractor2,DistractorNameFreq1,DistractorNameFreq2,Accuracy,Foil,Distractor,RT,RTonset,rpress,lpress,Confidence,ConfidenceRT,rConf
7800,11,1,1,8,8,0,5,ARJUN,72,15,ARNOLD,PHILIP,PIERS,CURTIS,71,757,0,0,1,3.52268819999881,1.01381170000241,2,0,2,0.468191000007209,2
7801,11,1,1,8,9,0,4,LEILA,83,7,LEONA,SABAH,SHIVANI,MEGAN,83,4948,0,1,0,3.14030820000335,0.667763100005686,0,1,1,0.43455069999618,1
7802,11,1,1,8,10,0,2,LEONA,57,8,SORCHA,"NAOMI",SACHA,DEANNA,57,202,0,1,0,3.48548490001122,0.763998300011735,2,0,3,0.857278599985875,3
7803,11,1,1,8,11,0,3,ELLIOT,919,4,ARJUN,ARNOLD,BILLY,AARON,914,2511,1,NA,NA,2.33800210000481,0.53047310000693,2,0,4,0.947663299986743,4
7804,11,1,1,8,12,0,1,DANNY,565,5,ELLIOT,LORCAN,COREY,BILLY,527,914,0,0,1,4.91517269999895,0.0281185000058031,0,0,2,0.395434499994735,2
7805,11,1,1,8,13,0,2,SABAH,75,16,"NAOMI",MIRANDA,ANDREA,EVELYN,74,80,0,0,1,3.09913840000809,0.548545899990131,2,0,3,0.52898690001166,3
7806,11,1,1,8,14,0,8,DIONNE,89,11,SABAH,LEILA,LILLY,KIRBY,89,100,0,1,0,3.26949630001036,0.0268765999935567,0,0,3,1.15095450000081,3
7807,11,1,1,8,15,0,1,LORCAN,17,9,MOSES,DANNY,MARVIN,GARRY,17,29,0,1,0,3.63585860001331,0.847142500002519,3,0,2,0.503851300003589,2
7808,11,1,1,8,16,0,6,YASMIN,661,12,DIONNE,ALANIS,KATHRYN,VANESSA,635,213,1,NA,NA,4.2100677999988,0.0269865999871399,0,0,2,0.707130900002085,2
7809,11,1,1,9,1,0,3,EMILIO,25,1,WILLIAM,LESLIE,FREDDY,JUNAID,25,114,1,NA,NA,3.4851767999935,1.41860089999682,2,0,3,1.06513450000784,3
7810,11,1,1,9,2,0,8,LACEY,85,5,PAIGE,CARLA,SHELLEY,ROSIE,84,879,1,NA,NA,3.07587820000481,0.802417200000491,3,0,2,0.415545600000769,2
7811,11,1,1,9,3,0,2,BRYONY,362,10,CARLA,ELISHA,ELOISE,HAFSA,351,72,0,0,1,1.91341809999722,0.0284501999994973,0,0,1,1.33489399999962,1
7812,11,1,1,9,4,0,4,PAIGE,2052,2,SEREN,LACEY,MOLLY,FLORA,2026,101,1,NA,NA,3.91104399999313,0.755760100000771,3,0,4,0.853867699988768,4
7813,11,1,1,9,5,0,7,HASAN,123,7,CHASE,ANDRE,FERGUS,KEVIN,120,250,1,NA,NA,2.09592519998841,0.298613000006299,0,1,2,0.468995299990638,2
7814,11,1,1,9,6,0,2,CARLA,230,12,"NATALIE",BRYONY,KIRSTEN,AOIFE,225,71,0,1,0,5.95180830000027,1.79067079999368,3,2,1,0.622405299989623,1
7815,11,1,1,9,7,0,6,"NATALIE",1393,3,ELISHA,SEREN,JODIE,EMILY,1354,6415,1,NA,NA,2.13084910000907,0.172410400002263,0,1,4,0.834047099997406,4
7816,11,1,1,9,8,0,4,SEREN,46,13,BRYONY,PAIGE,SHARON,HARRIET,46,1046,1,NA,NA,3.66856040000857,1.02411869999196,3,1,2,0.333279700003914,2
7817,11,1,1,9,9,0,7,DONOVAN,24,6,DAFYDD,WILLIAM,EAMON,KENNY,24,33,1,NA,NA,4.50910110000405,1.29269860000932,3,0,3,0.991551200000686,3
7818,11,1,1,9,10,0,1,CHASE,17,15,EMILIO,PERRY,CHRIS,FELIX,17,149,1,NA,NA,1.5694383999944,0.143015599998762,1,0,4,1.01315240000258,4
7819,11,1,1,9,11,0,7,DAFYDD,84,11,ANDRE,DONOVAN,ROBSON,RICKY,84,242,1,NA,NA,6.25440890000027,0.0299061999976402,0,0,2,0.540857999993023,2
7820,11,1,1,9,12,0,6,ELISHA,240,14,LACEY,"NATALIE",SIMRAN,KATHRYN,240,635,1,NA,NA,2.3823151000106,0.442152700008592,0,1,2,0.501659799992922,2
7821,11,1,1,9,13,0,7,PERRY,139,4,DONOVAN,CHASE,DAMON,LEROY,136,17,1,NA,NA,3.97934039999382,0.276194999998552,0,1,4,0.908584699995117,4
7822,11,1,1,9,14,0,1,LESLIE,31,9,PERRY,EMILIO,NIGEL,GERAINT,31,46,1,NA,NA,5.07664749999822,0.648664199994528,0,1,2,1.03003690000332,2
7823,11,1,1,9,15,0,5,WILLIAM,4269,8,HASAN,DAFYDD,MICHAEL,AKASH,4187,57,1,NA,NA,1.35332110000309,0.199907900008839,0,1,4,0.792935299992678,4
7824,11,1,1,9,16,0,1,ANDRE,167,16,LESLIE,HASAN,JESSE,MILES,161,223,1,NA,NA,6.38160269999935,2.72451850000652,1,2,2,0.692455999989761,2
7825,11,1,1,10,1,0,8,AIMEE,876,5,NIAMH,ZAINAB,DAISY,TEGAN,828,112,0,1,0,2.62780550000025,0.0291457999992417,0,0,1,0.250056000004406,1
7826,11,1,1,10,2,0,1,EDDIE,34,14,CARWYN,NELSON,RISHI,RONALD,34,21,1,NA,NA,1.60735679999925,0.19696090000798,0,1,4,0.849701800005278,4
7827,11,1,1,10,3,0,2,ZAINAB,154,9,SHANNEN,JENNA,FATIMA,HONOR,153,43,0,1,0,3.0219844999956,0.0283745999913663,0,0,1,1.22205260000192,1
7828,11,1,1,10,4,0,7,ANTON,76,12,KEATON,CARWYN,COLIN,SHANE,76,846,1,NA,NA,2.00072100000398,0.198495699994965,1,0,3,1.28001499999664,3
7829,11,1,1,10,5,0,5,QASIM,73,8,HYWEL,ANTON,REISS,EDGAR,73,13,1,NA,NA,2.30465369999001,0.699679400000605,3,0,4,0.752622500003781,4
7830,11,1,1,10,6,0,7,JAMIE,2688,2,QASIM,EDDIE,ANDREW,DAMON,2676,136,0,1,0,6.62885819999792,1.8926855000027,2,0,3,0.878432099998463,3
7831,11,1,1,10,7,0,2,AUTUMN,80,6,AIMEE,SAFIA,EVELYN,ROSALYN,80,15,0,1,0,7.15754640000523,4.34118449999369,2,0,1,1.37023909999698,1
7832,11,1,1,10,8,0,1,KEATON,41,15,JAMIE,HYWEL,ZAYNE,CARLOS,41,37,1,NA,NA,3.85187559999758,0.875800099995104,0,1,2,0.712535500002559,2
7833,11,1,1,10,9,0,6,JENNA,289,1,PAISLEY,NIAMH,"NADIA",BRIDGET,285,56,1,NA,NA,3.88303820000147,1.1617469000048,3,0,4,1.5440091000055,4
7834,11,1,1,10,10,0,5,HYWEL,28,16,NELSON,JAMIE,AKEEM,BRADLEY,27,2557,1,NA,NA,3.11582799999451,0.280740400005016,0,1,3,0.756061899999622,3
7835,11,1,1,10,11,0,4,PAISLEY,40,3,AUTUMN,AIMEE,SAVANNA,HANNAH,40,5916,1,NA,NA,2.53666339999472,0.02708580000035,0,0,4,2.26168379999581,4
7836,11,1,1,10,12,0,3,NELSON,17,10,ANTON,KEATON,OAKLEY,BRANDON,17,1337,1,NA,NA,1.49881790000654,0.236241000005975,1,0,4,0.958715800006757,4
7837,11,1,1,10,13,0,4,NIAMH,381,7,SAFIA,AUTUMN,ANNABEL,ATLANTA,380,103,0,0,1,3.90013180000824,0.027706599998055,0,0,1,1.07242090000364,1
7838,11,1,1,10,14,0,1,CARWYN,40,11,EDDIE,QASIM,DEREK,BERNARD,40,23,1,NA,NA,4.31123580000713,0.578738600001088,2,0,2,0.442424799999571,2
7839,11,1,1,10,15,0,2,SAFIA,41,4,ZAINAB,SHANNEN,SAMINA,CLARA,41,107,1,NA,NA,2.48365949999425,0.305122999998275,0,1,2,0.777780100004748,2
7840,11,1,1,10,16,0,6,SHANNEN,51,13,JENNA,PAISLEY,LYNDSEY,ZAHRA,50,106,1,NA,NA,3.79529449999973,0.0279381000000285,0,0,2,0.912457200000063,2
7841,11,1,1,11,1,0,1,ARJAN,19,16,DOMINIC,CLAYTON,AUSTEN,JARVIS,19,37,0,0,1,4.24933740000415,2.10668599999917,2,0,1,0.282770699996036,1
7842,11,1,1,11,2,0,7,TREVOR,21,10,MURRAY,RIKESH,CARTER,VISHAL,20,47,1,NA,NA,2.60025480001059,0.64242319999903,2,0,2,0.431707099996856,2
7843,11,1,1,11,3,0,5,ETHAN,604,11,RUPERT,DOMINIC,ZACHARY,LLOYD,574,299,1,NA,NA,4.01494159999129,0.629432200003066,2,0,2,0.960206300005666,2
7844,11,1,1,11,4,0,7,RUPERT,71,8,CLAYTON,FABIAN,GRAHAM,CASSIUS,70,9,1,NA,NA,1.99381529999664,0.282430400009616,1,0,4,0.836172700001043,4
7845,11,1,1,11,5,0,2,TILLY,105,13,MELISSA,AALIYAH,ATLANTA,DANNI,103,98,1,NA,NA,1.17721599999641,0.0277611000055913,0,0,4,0.659554799989564,4
7846,11,1,1,11,6,0,3,STEWART,64,12,ETHAN,RUPERT,KELVIN,DAMIEN,63,90,1,NA,NA,2.62897150000208,0.586902300012298,2,0,4,0.689066100007039,4
7847,11,1,1,11,7,0,2,AALIYAH,111,6,TILLY,MATILDA,ANISHA,KARINA,111,65,1,NA,NA,1.25976800000353,0.227576700010104,1,0,4,0.891195399992284,4
7848,11,1,1,11,8,0,6,SOPHIE,7087,5,AALIYAH,KIRSTY,CHLOE,FIONA,6824,278,1,NA,NA,2.66788680000172,0.0266302000090946,0,0,2,2.23530960000062,2
7849,11,1,1,11,9,0,3,FABIAN,61,1,STEWART,TREVOR,HAROON,MASON,61,320,1,NA,NA,3.97404929999902,0.0288547999953153,0,0,2,0.59415390000504,2
7850,11,1,1,11,10,0,3,RIKESH,18,15,TREVOR,ETHAN,ROLAND,VINAY,18,26,0,1,0,0.329904400001396,0.0260304999974323,0,0,1,0.995008199999575,1
7851,11,1,1,11,11,0,4,KIRSTY,1202,4,MATILDA,TILLY,JASMINE,KELSEY,1145,438,0,1,0,7.39657599999919,1.94205990000046,1,0,2,0.37290750000102,2
7852,11,1,1,11,12,0,6,MATILDA,200,2,SOPHIE,MELISSA,SHANICE,PIPPA,200,35,1,NA,NA,5.48122249999142,1.75121080000827,3,0,3,0.879600300002494,3
7853,11,1,1,11,13,0,3,CLAYTON,55,14,ARJAN,MURRAY,TYRELL,BILAL,55,144,0,1,0,3.61459470000409,0.176670999993803,0,1,2,0.805689799992251,2
7854,11,1,1,11,14,0,3,DOMINIC,1519,7,RIKESH,ARJAN,BRANDON,DOUGLAS,1337,142,1,NA,NA,1.11380129998724,0.0265706999925897,0,0,4,0.650890499993693,4
7855,11,1,1,11,15,0,8,MELISSA,1282,9,KIRSTY,SOPHIE,GEMMA,KEIRA,1261,94,1,NA,NA,4.62597520000418,0.0294359999970766,0,0,3,1.15621109999483,3
7856,11,1,1,11,16,0,5,MURRAY,38,3,FABIAN,STEWART,ALLAN,ROGER,37,22,1,NA,NA,3.37848519999534,0.376245499996003,1,0,4,0.672167199998512,4
7857,11,1,1,12,1,0,6,JEMIMA,177,12,ADELE,TONICHA,MARYAM,ANGELA,176,87,1,NA,NA,3.06620489999477,0.697034799988614,1,1,3,0.973797800004832,3
7858,11,1,1,12,2,0,4,TONICHA,45,14,CHANEL,ADELE,CELIA,TAYLA,44,129,0,0,1,7.68024960000184,2.94960209999408,1,2,1,0.329672799998662,1
7859,11,1,1,12,3,0,4,CHANEL,116,13,SIONED,JEMIMA,FAITH,ALISON,116,181,1,NA,NA,2.25306449999334,1.02651070000138,2,0,4,0.630750600001193,4
7860,11,1,1,12,4,0,4,KERRY,333,3,JEMIMA,MARIA,SASHA,ANNIE,333,389,1,NA,NA,3.23011859999679,0.576106600012281,2,0,3,0.975945199999842,3
7861,11,1,1,12,5,0,5,MALCOLM,39,9,XAVIER,BRENT,ADEEL,JUSTIN,38,182,1,NA,NA,3.57925360000809,1.00122449999617,3,0,2,0.335713500011479,2
7862,11,1,1,12,6,0,8,ADELE,144,5,TONICHA,CHANEL,CONNIE,SASHA,144,333,1,NA,NA,2.23302060000424,0.0394630999944638,0,0,4,0.789964100011275,4
7863,11,1,1,12,7,0,6,MARIA,511,15,KERRY,ANIKA,STACEY,JORDANA,509,26,0,1,0,6.6304722000059,2.12830029999895,2,0,2,0.445050599999377,2
7864,11,1,1,12,8,0,5,XAVIER,58,16,KIERAN,MALCOLM,ADNAN,STUART,57,405,1,NA,NA,1.49173639999935,0.0254686000116635,0,0,4,0.618721999999252,4
7865,11,1,1,12,9,0,2,ANIKA,52,11,MARIA,SIONED,ASHLEA,SAIRA,52,73,1,NA,NA,3.03848950000247,0.0275147000065772,0,0,3,1.13437549999799,3
7866,11,1,1,12,10,0,7,AHMAD,57,6,ARRAN,MARTIN,AKASH,TARAN,57,31,0,1,0,5.21079109999118,0.71820079999452,3,0,1,0.648603099994943,1
7867,11,1,1,12,11,0,5,ARRAN,153,10,MALCOLM,FRANKIE,FELIX,BUSTER,149,33,1,NA,NA,3.47627870000724,0.0291846000036458,0,0,1,0.502519300003769,1
7868,11,1,1,12,12,0,5,BRENT,16,4,MARTIN,AHMAD,BROOK,ORLANDO,16,18,1,NA,NA,1.4072562000074,0.247550300002331,1,0,4,0.610532499995315,4
7869,11,1,1,12,13,0,1,KIERAN,2882,2,BRENT,ARRAN,"NATHAN",MONTEL,2744,57,0,1,0,3.11887380000553,0.257498100007069,1,0,2,0.4145109999954,2
7870,11,1,1,12,14,0,3,FRANKIE,115,1,AHMAD,XAVIER,JUNAID,CLIVE,114,16,1,NA,NA,2.7270101000031,0.28724640001019,1,0,2,0.439378000010038,2
7871,11,1,1,12,15,0,3,MARTIN,435,8,FRANKIE,KIERAN,STUART,FINLAY,405,78,1,NA,NA,3.70202130000689,0.0282068999949843,0,0,3,0.506254700012505,3
7872,11,1,1,12,16,0,2,SIONED,42,7,ANIKA,KERRY,STELLA,FATIMA,42,153,1,NA,NA,3.34789240000828,1.62094570000772,4,1,4,0.953820599999744,4
7873,11,1,2,6,1,0,4,MARGOT,293,13,LOUISE,AILISH,HENNA,MAISIE,82,335,1,NA,NA,4.47371819999535,0.0278303999948548,0,0,NA,NA,2
7874,11,1,2,6,2,0,7,WESLEY,185,9,BARNEY,MITCHEL,JUSTIN,MAXWELL,182,160,1,NA,NA,2.21655989999999,0.0282802000001539,0,0,NA,NA,4
7875,11,1,2,6,3,0,3,MITCHEL,54,4,FAHIM,CHESTER,JACQUES,OLIVIER,53,10,1,NA,NA,1.5858617000049,0.026349299994763,0,0,NA,NA,4
7876,11,1,2,6,4,0,5,FAHIM,24,1,CHESTER,BARNEY,JERRY,RAYMOND,24,78,1,NA,NA,4.97206399998686,0.645954999999958,1,0,NA,NA,2
7877,11,1,2,6,5,0,4,LOUISE,1309,5,ELISE,MARGOT,ABBIE,TRACY,1297,34,0,1,0,4.69162199999846,1.2679172999924,3,0,NA,NA,3
7878,11,1,2,6,6,0,7,LEYTON,16,6,TRAVIS,FAHIM,LUCIEN,LUCAS,16,202,1,NA,NA,3.79664620000403,1.06464029999916,3,1,NA,NA,2
7879,11,1,2,6,7,0,8,KAREN,76,16,ELENA,ELISE,KYLIE,SAMINA,76,41,1,NA,NA,2.57976730000519,0.591511600010563,1,0,NA,NA,2
7880,11,1,2,6,8,0,8,ELISE,253,8,AILISH,SUMMER,KATRINA,BECKY,251,146,0,0,1,1.73004349999246,0.0292195000074571,0,0,NA,NA,1
7881,11,1,2,6,9,0,7,BARNEY,37,3,MITCHEL,WESLEY,CARLOS,ALLAN,37,37,0,1,0,7.54651670000749,2.18449500000861,2,1,NA,NA,2
7882,11,1,2,6,10,0,2,ELENA,213,11,LETITIA,MADDIE,VANESSA,ROISIN,213,134,0,0,1,6.97358309999981,3.85952189999807,0,1,NA,NA,2
7883,11,1,2,6,11,0,4,SUMMER,203,10,MARGOT,LETITIA,DEANNA,ANDREA,202,74,1,NA,NA,1.18716590000258,0.0255392999970354,0,0,NA,NA,4
7884,11,1,2,6,12,0,1,TRAVIS,205,7,WESLEY,LEYTON,LUCAS,ANTONY,202,217,0,1,0,1.79735210000945,0.19530439999653,0,1,NA,NA,1
7885,11,1,2,6,13,0,6,AILISH,38,2,SUMMER,KAREN,JAYNE,CONNIE,38,144,0,1,0,5.94933119999769,2.87660309999774,3,0,NA,NA,1
7886,11,1,2,6,14,0,1,CHESTER,24,12,LEYTON,TRAVIS,DERRY,BARRY,24,45,1,NA,NA,5.51195439998992,0.825675099986256,2,0,NA,NA,3
7887,11,1,2,6,15,0,6,MADDIE,37,14,KAREN,ELENA,MIKAELA,CAMILLA,37,62,1,NA,NA,2.94969220001076,0.644685699997353,1,0,NA,NA,4
7888,11,1,2,6,16,0,6,LETITIA,44,15,MADDIE,LOUISE,MAISY,LEANNA,44,40,0,0,1,5.35373029999027,1.23041920000105,3,0,NA,NA,3
7889,11,1,2,10,1,0,5,QASIM,73,9,EDDIE,KEATON,REISS,EDGAR,73,13,1,NA,NA,1.91927870000654,0.22402220001095,0,1,NA,NA,4
7890,11,1,2,10,2,0,8,AIMEE,876,15,SHANNEN,AUTUMN,DAISY,TEGAN,828,112,0,1,0,4.231824100003,0.203789499995764,0,1,NA,NA,1
7891,11,1,2,10,3,0,2,AUTUMN,80,5,SAFIA,ZAINAB,EVELYN,ROSALYN,80,15,0,1,0,4.98968769999919,0.0282489000092028,0,0,NA,NA,1
7892,11,1,2,10,4,0,1,CARWYN,40,3,HYWEL,NELSON,DEREK,BERNARD,40,23,0,1,0,3.80046089999087,0.461464799998794,1,0,NA,NA,2
7893,11,1,2,10,5,0,2,ZAINAB,154,10,JENNA,PAISLEY,FATIMA,HONOR,153,43,0,0,1,3.51509640000586,0.565741500002332,0,1,NA,NA,1
7894,11,1,2,10,6,0,2,SAFIA,41,13,AIMEE,NIAMH,SAMINA,CLARA,41,107,0,1,0,1.68782550000469,0.167721300007543,1,0,NA,NA,2
7895,11,1,2,10,7,0,3,NELSON,17,2,QASIM,HYWEL,OAKLEY,BRANDON,17,1337,1,NA,NA,3.2225868999958,0.203366999994614,0,1,NA,NA,4
7896,11,1,2,10,8,0,1,KEATON,41,11,CARWYN,QASIM,ZAYNE,CARLOS,41,37,0,1,0,6.95127049999428,1.64388440000766,2,3,NA,NA,2
7897,11,1,2,10,9,0,5,HYWEL,28,14,ANTON,EDDIE,AKEEM,BRADLEY,27,2557,0,1,0,4.56577560000005,0.177405800000997,0,1,NA,NA,3
7898,11,1,2,10,10,0,7,ANTON,76,4,JAMIE,CARWYN,COLIN,SHANE,76,846,1,NA,NA,3.83170799999789,0.551817800005665,2,0,NA,NA,3
7899,11,1,2,10,11,0,4,PAISLEY,40,16,AUTUMN,JENNA,SAVANNA,HANNAH,40,5916,1,NA,NA,3.98083179999958,1.40716270000848,3,0,NA,NA,4
7900,11,1,2,10,12,0,6,JENNA,289,7,NIAMH,SHANNEN,"NADIA",BRIDGET,285,56,1,NA,NA,2.41866229999869,0.0343772999913199,0,0,NA,NA,4
7901,11,1,2,10,13,0,4,NIAMH,381,6,ZAINAB,SAFIA,ANNABEL,ATLANTA,380,103,0,0,1,4.97815540000738,0.207434299998567,0,1,NA,NA,1
7902,11,1,2,10,14,0,7,JAMIE,2688,1,KEATON,ANTON,ANDREW,DAMON,2676,136,0,0,1,4.38445640000282,0.04799869999988,0,0,NA,NA,3
7903,11,1,2,10,15,0,6,SHANNEN,51,12,PAISLEY,AIMEE,LYNDSEY,ZAHRA,50,106,0,1,0,4.40441439999267,0.0302036999928532,0,0,NA,NA,2
7904,11,1,2,10,16,0,1,EDDIE,34,8,NELSON,JAMIE,RISHI,RONALD,34,21,NA,NA,NA,NA,NA,3,0,NA,NA,4
7905,11,1,2,12,1,0,8,ADELE,144,15,SIONED,CHANEL,CONNIE,SASHA,144,333,1,NA,NA,1.63257479999447,0.287749199997052,1,0,NA,NA,4
7906,11,1,2,12,2,0,7,AHMAD,57,16,MALCOLM,MARTIN,AKASH,TARAN,57,31,0,0,1,4.12257750000572,2.06533599999966,2,1,NA,NA,1
7907,11,1,2,12,3,0,4,TONICHA,45,7,JEMIMA,KERRY,CELIA,TAYLA,44,129,0,0,1,5.4977288999944,0.553018699996755,2,0,NA,NA,1
7908,11,1,2,12,4,0,2,ANIKA,52,3,ADELE,TONICHA,ASHLEA,SAIRA,52,73,0,0,1,6.07646060000116,0.028128599995398,0,0,NA,NA,3
7909,11,1,2,12,5,0,5,ARRAN,153,2,AHMAD,KIERAN,FELIX,BUSTER,149,33,0,1,0,3.48477110000385,0.188900299996021,1,0,NA,NA,1
7910,11,1,2,12,6,0,4,CHANEL,116,9,KERRY,JEMIMA,FAITH,ALISON,116,181,1,NA,NA,2.61247269999876,0.489714499999536,2,0,NA,NA,4
7911,11,1,2,12,7,0,5,BRENT,16,11,KIERAN,AHMAD,BROOK,ORLANDO,16,18,1,NA,NA,1.8363723000075,0.533030200007488,2,0,NA,NA,4
7912,11,1,2,12,8,0,3,MARTIN,435,12,ARRAN,BRENT,STUART,FINLAY,405,78,1,NA,NA,6.06450439999753,0.0264500999910524,0,0,NA,NA,3
7913,11,1,2,12,9,0,3,FRANKIE,115,1,XAVIER,ARRAN,JUNAID,CLIVE,114,16,1,NA,NA,5.88247080000292,0.0262008999998216,0,0,NA,NA,2
7914,11,1,2,12,10,0,5,MALCOLM,39,4,FRANKIE,XAVIER,ADEEL,JUSTIN,38,182,1,NA,NA,4.30211150000105,0.0282156000030227,0,0,NA,NA,2
7915,11,1,2,12,11,0,2,SIONED,42,5,CHANEL,ANIKA,STELLA,FATIMA,42,153,1,NA,NA,3.63942010000756,2.67548649999662,3,1,NA,NA,4
7916,11,1,2,12,12,0,6,JEMIMA,177,8,MARIA,SIONED,MARYAM,ANGELA,176,87,0,0,1,1.80325489999086,0.172413800013601,0,1,NA,NA,3
7917,11,1,2,12,13,0,6,MARIA,511,14,ANIKA,ADELE,STACEY,JORDANA,509,26,0,1,0,3.88623309999821,1.16062239999883,1,1,NA,NA,2
7918,11,1,2,12,14,0,1,KIERAN,2882,10,MARTIN,FRANKIE,"NATHAN",MONTEL,2744,57,0,0,1,7.03204720000213,1.37078480000491,3,0,NA,NA,2
7919,11,1,2,12,15,0,4,KERRY,333,13,TONICHA,MARIA,SASHA,ANNIE,333,389,1,NA,NA,3.24997870001243,0.518123100002413,2,0,NA,NA,3
7920,11,1,2,12,16,0,5,XAVIER,58,6,BRENT,MALCOLM,ADNAN,STUART,57,405,1,NA,NA,3.61781820000033,0.921502099998179,1,0,NA,NA,4
7921,11,1,2,3,1,0,1,AWAIS,50,6,MARCO,ADRIAN,MARLEY,TUDOR,50,15,NA,NA,NA,NA,NA,1,0,NA,NA,4
7922,11,1,2,3,2,0,2,MARIE,129,11,LIBERTY,SUSAN,TAYLA,MABEL,129,17,0,1,0,2.92845640001178,0.0266205999942031,0,0,NA,NA,3
7923,11,1,2,3,3,0,3,JOHNNY,32,5,DONALD,TYRONE,MILAN,AYRTON,32,37,1,NA,NA,2.46193089999724,0.0351659000007203,0,0,NA,NA,4
7924,11,1,2,3,4,0,4,CATRIN,102,7,ELYSIA,JAYDE,LOREN,ISOBEL,102,522,0,1,0,0.144712499997695,0.029161499987822002,0,0,NA,NA,2
7925,11,1,2,3,5,0,2,LIBERTY,144,3,SUSAN,CATRIN,HAZEL,SHELLEY,141,84,1,NA,NA,3.74185439999565,0.459550200001104,2,0,NA,NA,3
7926,11,1,2,3,6,0,7,MARIO,20,1,MAXIM,DONALD,VIVEK,JIMMY,20,80,0,1,0,7.50612569999066,3.54996210000536,3,0,NA,NA,3
7927,11,1,2,3,7,0,8,SUSAN,82,8,JESSIE,HUMAIRA,PENNY,KEISHA,81,37,0,0,1,7.46033339999849,0.147238500008825,0,1,NA,NA,1
7928,11,1,2,3,8,0,6,JESSIE,194,10,HUMAIRA,MARIE,HEIDI,PORTIA,193,28,0,1,0,5.01911399999517,0.0279503000056138,0,0,NA,NA,4
7929,11,1,2,3,9,0,3,MAXIM,36,16,ADRIAN,AWAIS,TARIQ,RALPH,36,47,0,0,1,6.09544580000511,0.0267162999953143,0,0,NA,NA,2
7930,11,1,2,3,10,0,3,TYRONE,117,4,AWAIS,MAXIM,VINCENT,FREDDY,117,25,1,NA,NA,5.69787010000437,1.58764410000003,1,2,NA,NA,1
7931,11,1,2,3,11,0,8,JAYDE,58,9,CATRIN,LIBERTY,VICKY,CECILIA,58,27,0,0,1,7.40159529999073,2.88967259999481,3,0,NA,NA,2
7932,11,1,2,3,12,0,3,MARCO,76,14,TYRONE,MARIO,ISMAIL,FRANCIS,75,172,1,NA,NA,3.76765270000033,1.28770230000373,2,0,NA,NA,4
7933,11,1,2,3,13,0,2,ELYSIA,72,2,JAYDE,JESSIE,HAFSA,HALIMA,72,85,1,NA,NA,2.47110650000104,0.570408200001111,2,0,NA,NA,2
7934,11,1,2,3,14,0,5,ADRIAN,155,15,JOHNNY,MARCO,BLAKE,HENRY,154,1135,1,NA,NA,2.7494286000001,1.05733890000556,3,0,NA,NA,4
7935,11,1,2,3,15,0,7,DONALD,23,12,MARIO,JOHNNY,GERALD,CALLUM,23,4281,1,NA,NA,4.86030269999173,0.031909999990603,0,0,NA,NA,1
7936,11,1,2,3,16,0,6,HUMAIRA,46,13,MARIE,ELYSIA,JAIME,SYDNEY,46,98,0,1,0,7.96608630000264,4.67672519999905,4,5,NA,NA,1
7937,11,1,2,9,1,0,7,DAFYDD,84,6,LESLIE,DONOVAN,ROBSON,RICKY,84,242,0,1,0,4.2093964000087,1.08258830000705,3,0,NA,NA,2
7938,11,1,2,9,2,0,2,CARLA,230,5,"NATALIE",BRYONY,KIRSTEN,AOIFE,225,71,0,1,0,4.55180010000186,0.0279525000078138,0,0,NA,NA,1
7939,11,1,2,9,3,0,8,LACEY,85,15,PAIGE,ELISHA,SHELLEY,ROSIE,84,879,0,0,1,5.66604260000167,2.67262520000804,1,0,NA,NA,2
7940,11,1,2,9,4,0,7,PERRY,139,3,DONOVAN,DAFYDD,DAMON,LEROY,136,17,1,NA,NA,3.43053150000924,0.225607599990326,0,1,NA,NA,4
7941,11,1,2,9,5,0,1,ANDRE,167,13,PERRY,LESLIE,JESSE,MILES,161,223,0,0,1,4.01434890000382,1.92532409999694,3,0,NA,NA,2
7942,11,1,2,9,6,0,7,DONOVAN,24,2,ANDRE,WILLIAM,EAMON,KENNY,24,33,1,NA,NA,4.4985813999956,0.159449400001904,0,1,NA,NA,3
7943,11,1,2,9,7,0,3,EMILIO,25,11,DAFYDD,CHASE,FREDDY,JUNAID,25,114,0,1,0,5.73789609999221,0.0275334000034491,0,0,NA,NA,3
7944,11,1,2,9,8,0,2,BRYONY,362,1,SEREN,PAIGE,ELOISE,HAFSA,351,72,0,1,0,7.81538969998655,0.375690699991537,1,0,NA,NA,1
7945,11,1,2,9,9,0,1,LESLIE,31,9,CHASE,PERRY,NIGEL,GERAINT,31,46,0,1,0,4.29398199998832,0.0272370000020601,0,0,NA,NA,2
7946,11,1,2,9,10,0,4,PAIGE,2052,10,BRYONY,"NATALIE",MOLLY,FLORA,2026,101,1,NA,NA,1.76074070000323,0.0278767999989213,0,0,NA,NA,4
7947,11,1,2,9,11,0,6,"NATALIE",1393,16,ELISHA,LACEY,JODIE,EMILY,1354,6415,1,NA,NA,4.04139899999427,1.12008940000669,1,2,NA,NA,4
7948,11,1,2,9,12,0,6,ELISHA,240,12,CARLA,SEREN,SIMRAN,KATHRYN,240,635,0,0,1,4.68283259999589,4.05302859999938,3,0,NA,NA,2
7949,11,1,2,9,13,0,1,CHASE,17,4,HASAN,EMILIO,CHRIS,FELIX,17,149,1,NA,NA,1.74704650000785,0.184447499996168,1,0,NA,NA,4
